frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
203,6817.6,,,,,,,,,,15,130,403,,,,,,,13,274,418,,,,,,,14,1020,674,,,,,,
204,6847.5,,,,,,,,,,14,131,404,,,,,,,13,275,417,,,,,,,14,1020,675,,,,,,
205,6882.0,,,,,,,,,,14,131,402,,,,,,,13,275,417,,,,,,,14,1020,674,,,,,,
206,6913.9,,,,,,,,,,15,131,402,,,,,,,13,275,416,,,,,,,14,1020,674,,,,,,
207,6946.5,,,,,,,,,,14,131,402,,,,,,,13,275,416,,,,,,,15,1020,674,,,,,,
208,6984.0,,,,,,,,,,14,131,402,,,,,,,13,275,416,,,,,,,15,1021,674,,,,,,
209,7014.2,,,,,,,,,,15,132,402,,,,,,,13,275,416,,,,,,,15,1020,675,,,,,,
210,7046.3,,,,,,,,,,14,132,402,,,,,,,13,275,416,,,,,,,15,1021,674,,,,,,
211,7081.9,,,,,,,,,,14,132,402,,,,,,,13,276,415,,,,,,,14,1020,674,,,,,,
212,7114.0,,,,,,,,,,14,132,401,,,,,,,13,276,415,,,,,,,15,1021,674,,,,,,
213,7146.1,,,,,,,,,,14,132,400,,,,,,,13,276,414,,,,,,,14,1020,675,,,,,,
214,7182.0,,,,,,,,,,14,133,399,,,,,,,13,277,413,,,,,,,15,1021,674,,,,,,
215,7214.3,,,,,,,,,,15,133,398,,,,,,,13,277,413,,,,,,,14,1021,674,,,,,,
216,7246.2,,,,,,,,,,14,133,398,,,,,,,13,277,413,,,,,,,15,1021,674,,,,,,
217,7281.9,,,,,,,,,,14,133,398,,,,,,,13,277,413,,,,,,,15,1021,674,,,,,,
218,7314.2,,,,,,,,,,15,134,398,,,,,,,13,277,412,,,,,,,15,1021,674,,,,,,
219,7346.3,,,,,,,,,,14,134,397,,,,,,,13,277,411,,,,,,,15,1021,673,,,,,,
220,7382.2,,,,,,,,,,14,134,395,,,,,,,13,278,410,,,,,,,15,1021,674,,,,,,
221,7414.4,,,,,,,,,,14,135,395,,,,,,,13,278,410,,,,,,,14,1020,674,,,,,,
222,7447.1,,,,,,,,,,14,135,394,,,,,,,13,278,410,,,,,,,14,1020,674,,,,,,
223,7482.0,,,,,,,,,,15,135,394,,,,,,,13,279,409,,,,,,,15,1021,673,,,,,,
224,7514.2,,,,,,,,,,15,135,393,,,,,,,13,279,409,,,,,,,14,1020,674,,,,,,
225,7546.2,,,,,,,,,,15,135,393,,,,,,,13,279,409,,,,,,,15,1021,674,,,,,,
226,7582.0,,,,,,,,,,14,136,393,,,,,,,13,279,408,,,,,,,15,1021,673,,,,,,
227,7613.9,,,,,,,,,,15,136,392,,,,,,,13,279,408,,,,,,,15,1021,673,,,,,,
228,7646.7,,,,,,,,,,15,136,390,,,,,,,13,280,407,,,,,,,15,1021,673,,,,,,
