frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
166,5578.2,,,,,,,,,,15,138,389,,,,,,,12,315,389,,,,,,,14,1063,687,,,,,,
167,5610.4,,,,,,,,,,14,138,390,,,,,,,12,315,389,,,,,,,14,1063,688,,,,,,
168,5645.9,,,,,,,,,,14,138,389,,,,,,,12,316,389,,,,,,,14,1063,687,,,,,,
169,5678.4,,,,,,,,,,14,138,388,,,,,,,12,316,389,,,,,,,14,1063,688,,,,,,
170,5710.2,,,,,,,,,,14,139,388,,,,,,,12,316,388,,,,,,,14,1063,687,,,,,,
171,5746.1,,,,,,,,,,15,139,387,,,,,,,12,316,388,,,,,,,14,1063,687,,,,,,
172,5778.0,,,,,,,,,,14,139,387,,,,,,,12,316,387,,,,,,,14,1063,688,,,,,,
173,5810.8,,,,,,,,,,15,139,387,,,,,,,12,316,387,,,,,,,14,1063,688,,,,,,
174,5846.4,,,,,,,,,,14,139,388,,,,,,,12,316,387,,,,,,,14,1063,687,,,,,,
175,5878.2,,,,,,,,,,15,139,387,,,,,,,12,316,388,,,,,,,14,1063,687,,,,,,
176,5910.3,,,,,,,,,,14,139,388,,,,,,,12,316,387,,,,,,,14,1063,688,,,,,,
177,5946.4,,,,,,,,,,14,139,387,,,,,,,12,316,388,,,,,,,14,1063,687,,,,,,
178,5978.6,,,,,,,,,,15,139,386,,,,,,,12,317,387,,,,,,,14,1063,687,,,,,,
179,6010.1,,,,,,,,,,14,140,386,,,,,,,13,316,386,,,,,,,14,1063,686,,,,,,
180,6046.1,,,,,,,,,,15,139,386,,,,,,,12,317,386,,,,,,,14,1063,687,,,,,,
181,6079.1,,,,,,,,,,14,139,386,,,,,,,12,317,386,,,,,,,14,1063,687,,,,,,
182,6110.2,,,,,,,,,,14,140,386,,,,,,,12,317,386,,,,,,,14,1063,687,,,,,,
183,6146.5,,,,,,,,,,14,140,386,,,,,,,12,317,387,,,,,,,14,1063,687,,,,,,
184,6177.9,,,,,,,,,,14,140,385,,,,,,,12,317,386,,,,,,,14,1063,688,,,,,,
185,6210.2,,,,,,,,,,14,140,386,,,,,,,13,317,387,,,,,,,14,1063,687,,,,,,
186,6247.5,,,,,,,,,,14,140,385,,,,,,,12,317,386,,,,,,,14,1063,688,,,,,,
187,6281.4,,,,,,,,,,14,140,385,,,,,,,12,317,386,,,,,,,14,1063,687,,,,,,
188,6311.7,,,,,,,,,,14,140,385,,,,,,,12,317,386,,,,,,,14,1063,687,,,,,,
189,6346.7,,,,,,,,,,15,140,385,,,,,,,12,318,386,,,,,,,14,1063,687,,,,,,
190,6378.6,,,,,,,,,,14,140,385,,,,,,,12,318,385,,,,,,,14,1063,687,,,,,,
191,6411.5,,,,,,,,,,14,140,385,,,,,,,12,317,386,,,,,,,14,1063,687,,,,,,
192,6446.0,,,,,,,,,,15,140,384,,,,,,,13,317,385,,,,,,,14,1063,687,,,,,,
193,6478.0,,,,,,,,,,15,140,384,,,,,,,12,318,384,,,,,,,14,1063,687,,,,,,
194,6510.6,,,,,,,,,,15,140,384,,,,,,,12,318,385,,,,,,,14,1063,687,,,,,,
195,6546.9,,,,,,,,,,14,141,384,,,,,,,12,318,384,,,,,,,14,1063,687,,,,,,
196,6579.4,,,,,,,,,,14,141,383,,,,,,,12,318,384,,,,,,,14,1063,687,,,,,,
197,6610.5,,,,,,,,,,14,141,383,,,,,,,12,318,384,,,,,,,14,1063,687,,,,,,
198,6646.0,,,,,,,,,,15,141,382,,,,,,,12,318,384,,,,,,,14,1063,687,,,,,,
199,6678.7,,,,,,,,,,14,141,382,,,,,,,12,318,383,,,,,,,14,1064,687,,,,,,
200,6710.2,,,,,,,,,,14,141,382,,,,,,,12,318,383,,,,,,,14,1063,686,,,,,,
201,6746.3,,,,,,,,,,14,141,383,,,,,,,12,318,384,,,,,,,14,1063,687,,,,,,
202,6779.5,,,,,,,,,,15,141,382,,,,,,,12,318,383,,,,,,,14,1063,688,,,,,,
203,6810.7,,,,,,,,,,15,141,382,,,,,,,12,318,383,,,,,,,14,1063,687,,,,,,
204,6846.2,,,,,,,,,,14,141,383,,,,,,,13,318,384,,,,,,,14,1063,687,,,,,,
205,6878.7,,,,,,,,,,14,141,382,,,,,,,12,319,383,,,,,,,14,1063,687,,,,,,
206,6911.5,,,,,,,,,,15,142,381,,,,,,,12,319,383,,,,,,,14,1063,688,,,,,,
207,6946.9,,,,,,,,,,14,142,381,,,,,,,12,319,382,,,,,,,14,1063,687,,,,,,
208,6978.5,,,,,,,,,,14,142,381,,,,,,,12,320,382,,,,,,,14,1063,688,,,,,,
209,7010.6,,,,,,,,,,15,143,380,,,,,,,12,320,382,,,,,,,14,1063,687,,,,,,
210,7046.1,,,,,,,,,,14,143,379,,,,,,,12,320,381,,,,,,,14,1063,687,,,,,,
211,7078.2,,,,,,,,,,14,142,380,,,,,,,12,320,381,,,,,,,14,1063,687,,,,,,
212,7110.4,,,,,,,,,,14,142,380,,,,,,,12,320,381,,,,,,,14,1063,687,,,,,,
213,7146.1,,,,,,,,,,15,143,379,,,,,,,13,320,381,,,,,,,14,1063,687,,,,,,
214,7179.3,,,,,,,,,,15,143,379,,,,,,,12,320,381,,,,,,,14,1063,687,,,,,,
215,7210.9,,,,,,,,,,14,143,379,,,,,,,12,320,381,,,,,,,14,1063,687,,,,,,
216,7246.3,,,,,,,,,,15,143,379,,,,,,,12,320,380,,,,,,,14,1063,687,,,,,,
217,7278.7,,,,,,,,,,14,143,378,,,,,,,12,320,380,,,,,,,14,1063,687,,,,,,
218,7310.5,,,,,,,,,,14,143,378,,,,,,,12,320,380,,,,,,,14,1063,687,,,,,,
219,7346.1,,,,,,,,,,14,144,378,,,,,,,12,321,379,,,,,,,14,1063,687,,,,,,
220,7378.3,,,,,,,,,,14,144,377,,,,,,,12,321,379,,,,,,,14,1063,687,,,,,,
221,7410.9,,,,,,,,,,14,144,376,,,,,,,12,321,379,,,,,,,14,1063,687,,,,,,
222,7446.0,,,,,,,,,,14,144,377,,,,,,,12,321,379,,,,,,,14,1063,687,,,,,,
223,7478.0,,,,,,,,,,14,144,376,,,,,,,12,321,378,,,,,,,14,1063,687,,,,,,
224,7515.4,,,,,,,,,,15,144,376,,,,,,,13,321,379,,,,,,,14,1063,687,,,,,,
225,7546.2,,,,,,,,,,14,144,376,,,,,,,12,321,378,,,,,,,14,1063,687,,,,,,
